event_count,event_rate_per_wear_hour,total_duration_min,duration_rate_per_wear_hour,duration_mean,duration_median,max_event_duration_sec,duration_std,night_ratio,interval_mean,interval_std,sleep_disruption_count,wear_completeness_ratio,history_days_available,breed_or_size_class,rolling_mean_3d,rolling_mean_7d,rolling_mean_14d,rolling_mean_30d,rolling_std_3d,rolling_std_7d,rolling_std_14d,rolling_std_30d,pet_id,date,c_tier,questionnaire_behavior,owner_reported_scratch_count_bucket,owner_reported_scratch_duration_bucket,skin_redness_level,skin_pigment_abnormal,skin_lesion_severity,odor_level,hair_loss_spot_count_level,hair_loss_max_diameter_level,coat_quality_level,s_tier
4.0,0.21186440677966104,0.20583885728460677,0.01090248184770163,3.0875828592691015,3.2834168054666804,3.865717922231096,0.9117385043633542,1.0,3989.0,3664.920462984156,3.0,0.7866666666666666,4,马尔济斯,0.3210471254043202,0.3183448063076352,,,0.09515568693191562,0.07788204725303766,,,decline_incomplete_maltese_03,2026-01-04,C1,answered_conflicting_worse,0,1,1,1,3,2,2,2,2,S2
8.0,0.4540295119182747,0.3682898500688998,0.02090180760890464,2.7621738755167486,2.6846588668860383,4.300795354269941,0.7535989078248044,0.75,10101.714285714286,15548.013577434309,6.0,0.7341666666666667,7,马尔济斯,0.1690736670933256,0.2543714609300739,0.2543714609300739,,0.2482079949559529,0.17301674001307796,0.17301674001307796,,decline_incomplete_maltese_03,2026-01-07,C1,answered_conflicting_worse,1,0,2,0,2,2,1,1,2,S2
7.0,0.3280224929709466,0.3702115971134456,0.017348247287415446,3.173242260972391,3.233136801692123,4.212928737210484,0.8475356859155406,0.7142857142857143,3205.1666666666665,4017.7329186439906,5.0,0.8891666666666667,9,马尔济斯,0.2774176027006909,0.20889602969901014,0.23986928029936838,,0.20661570047583713,0.17875170677954363,0.1676402646869467,,decline_incomplete_maltese_03,2026-01-09,C1,answered_conflicting_worse,1,1,2,1,1,2,0,1,1,S2
7.0,0.31055900621118016,0.3552488975274726,0.01576082065339275,3.0449905502354793,3.1661077140320475,4.048449569199654,0.9276524721936508,0.7142857142857143,5526.0,9667.557516422301,5.0,0.9391666666666666,10,马尔济斯,0.22959410079832607,0.20112395863637372,0.24693825289054958,,0.15560433720303268,0.17188586562375532,0.159625742970172,,decline_incomplete_maltese_03,2026-01-10,C1,answered_conflicting_worse,0,0,2,0,2,2,1,1,2,S2
5.0,0.29886431560071725,0.25226287883335935,0.015078474526799722,3.0271545460003124,3.56983325830281,4.2136690472718845,1.0974359902865072,0.6,4285.75,5188.160915729195,3.0,0.6970833333333334,11,马尔济斯,0.312481938260948,0.21355251703938175,0.25165880404601937,,0.014673891019066174,0.1758906106612506,0.1522414518855721,,decline_incomplete_maltese_03,2026-01-11,C1,answered_conflicting_worse,1,0,1,1,2,2,1,1,3,S2
6.0,0.26155187445510025,0.2622028926927794,0.011429943011890993,2.622028926927794,2.647414222401589,3.975942971875437,0.9893403887839817,0.6666666666666666,10778.6,17109.285895092176,4.0,0.9558333333333334,12,马尔济斯,0.29032506542233255,0.24331828633843863,0.2524832265801094,,0.025595191656758498,0.1612510017919545,0.1451846202392639,,decline_incomplete_maltese_03,2026-01-12,C1,answered_conflicting_worse,1,1,2,0,2,2,2,3,3,S2
6.0,0.32379924446842956,0.292788203414611,0.015800766509153318,2.92788203414611,2.852511109575253,4.315873660429077,1.379723151020287,0.6666666666666666,4888.4,5905.284094774781,4.0,0.7720833333333333,13,马尔济斯,0.294738478174749,0.28957532126249996,0.2579690741099802,,0.03132811308143527,0.12131688304363608,0.14040389925173208,,decline_incomplete_maltese_03,2026-01-13,C1,answered_conflicting_worse,1,0,2,1,3,3,2,1,2,S2
6.0,0.32661948829613496,0.28071351766565605,0.015281084249627439,2.8071351766565606,2.5078381507718923,4.370669630086451,0.936907606115218,0.6666666666666666,9192.2,11716.694250512812,4.0,0.7654166666666667,14,马尔济斯,0.3039902024065549,0.27137388931648004,0.262872675123277,,0.03677971184360088,0.10026195795790015,0.13613774252811026,,decline_incomplete_maltese_03,2026-01-14,C1,answered_conflicting_worse,1,1,2,1,3,3,2,2,3,S2
7.0,0.35750766087844743,0.3742682304738692,0.01911482280254695,3.208013404061736,3.3683079105624665,3.992276640576944,0.731730337110843,0.7142857142857143,9173.166666666666,12652.502722342679,5.0,0.8158333333333333,17,马尔济斯,0.24586610006375462,0.27834760328737795,0.23973578096187584,0.25987151481865534,0.09676471906261135,0.06707088840055286,0.13159721436102154,0.12756779529694928,decline_incomplete_maltese_03,2026-01-17,C1,answered_conflicting_worse,1,1,2,1,2,2,1,2,2,S2
5.0,0.26666666666666666,0.32349068303833395,0.017252836428711144,3.8818881964600074,4.035813966695814,4.156261528742044,0.32165987620987085,0.6,12277.25,13635.476804552894,3.0,0.78125,18,马尔济斯,0.270092848635799,0.2737479391539422,0.24365022809666195,0.260249023254656,0.08575307031682429,0.06653123934193411,0.13151943036191488,0.12376930323893645,decline_incomplete_maltese_03,2026-01-18,C1,answered_conflicting_worse,1,0,1,0,3,3,3,2,3,S2
6.0,0.3510825043885313,0.2939709619326852,0.017201343588805453,2.9397096193268517,2.6640544896072393,4.171313637293885,0.928134369239395,0.6666666666666666,11579.8,22299.32773336452,4.0,0.7120833333333333,20,马尔济斯,0.24722163611794498,0.2579832424058905,0.27377928183419525,0.2579740330135488,0.11482494035399754,0.0918288278450233,0.1046588327234929,0.12293649660544725,decline_incomplete_maltese_03,2026-01-20,C1,answered_conflicting_worse,1,0,1,1,3,2,1,2,3,S2
5.0,0.21767522855899,0.23965604282106506,0.010433436779323686,2.875872513852781,2.5544736007552764,4.198187030300072,1.0759487005778778,0.6,8192.75,8218.114849982325,3.0,0.9570833333333333,21,马尔济斯,0.2308911567487194,0.24241977672915552,0.25689683302281774,0.25605504232523646,0.1141585764888281,0.08738178035077356,0.09159375471233895,0.1201459367529277,decline_incomplete_maltese_03,2026-01-21,C1,answered_conflicting_worse,1,1,2,0,3,3,2,2,2,S2
6.0,0.35398230088495575,0.3359172450247614,0.019818126550133416,3.359172450247614,3.2238420996399255,5.0,1.0690368472645242,0.6666666666666666,14545.4,16941.904598952267,4.0,0.7062499999999999,22,马尔济斯,0.30758001127749235,0.2652763310055016,0.27859551142796807,0.26050628135067827,0.07787332451922147,0.09332461764717381,0.07294523184572171,0.11909475473213128,decline_incomplete_maltese_03,2026-01-22,C1,answered_conflicting_worse,1,0,2,0,2,3,1,2,3,S2
7.0,0.358974358974359,0.3097941785832475,0.01588688095298705,2.6553786735706923,2.405944401640688,3.97074220715414,0.9492607110873506,0.7142857142857143,8840.0,17182.224846237656,5.0,0.8125,26,马尔济斯,0.16789430216138737,0.22592310000093738,0.24000436692340668,0.2457638406111156,0.16738897485239532,0.13121027301164534,0.10821129593227397,0.1241122743589039,decline_incomplete_maltese_03,2026-01-26,C1,answered_conflicting_worse,1,0,1,1,3,2,2,2,2,S2
7.0,0.3330161750713606,0.3009838410971833,0.014318926788638596,2.5798614951187138,2.6897406762392504,3.466048022492437,0.7180565132527827,0.7142857142857143,7192.5,10175.690832403796,5.0,0.8758333333333334,27,马尔济斯,0.26318383655182526,0.22334219581277015,0.2406627191093303,0.24899540855408767,0.14401963712585314,0.12848750731694084,0.1087868227106449,0.12285504657385515,decline_incomplete_maltese_03,2026-01-27,C1,answered_conflicting_worse,1,1,2,1,2,3,1,2,2,S2
3.0,0.16901408450704225,0.10787275135057647,0.00607733810425783,2.1574550270115296,2.190461234778553,2.3851655698541188,0.2458807893281429,1.0,2929.5,2696.5,2.0,0.7395833333333334,31,马尔济斯,0.24081610173275544,0.2302429588802597,0.22337210582496914,0.2411595794816376,0.17020903754152325,0.1414552065917695,0.12443096860969732,0.12693557534323227,decline_incomplete_maltese_03,2026-01-31,C1,answered_conflicting_worse,0,1,1,1,3,3,2,1,2,S2
4.0,0.18867924528301888,0.43123837120306074,0.02034143260391796,6.468575568045911,6.7604419167169905,7.392290202021503,1.067897294600063,0.5,25776.666666666668,19052.22339314292,2.0,0.8833333333333333,1,金毛,,,,,,,,,decline_moderate_recovery_goldendoodle_03,2026-01-01,C1,answered_consistent,0,1,2,0,2,2,1,1,2,S2
19.0,0.878409616273694,1.6707662964072887,0.07724300954263934,5.276104093917754,5.149865772290722,7.015534458052974,0.9470436874183746,0.3684210526315789,4422.055555555556,3917.151607882417,7.0,0.90125,2,金毛,0.5335444307783564,,,,0.48771302251781956,,,,decline_moderate_recovery_goldendoodle_03,2026-01-02,C1,answered_consistent,2,1,1,0,0,1,0,0,0,S1
13.0,0.7202216066481995,1.0201103394135738,0.056515808277760315,4.7082015665241865,4.021121923708603,7.282043891849823,1.6812444757790037,0.46153846153846156,6693.583333333333,4722.0707402991,6.0,0.7520833333333333,4,金毛,0.6794777706606054,0.5567781393162088,,,0.22212425770361657,0.3051451928210435,,,decline_moderate_recovery_goldendoodle_03,2026-01-04,C1,answered_consistent,2,1,0,0,0,0,0,0,0,S0
8.0,0.3626473254759746,0.7027292471816925,0.031855360253023234,5.270469353862694,4.985939012651098,7.062460295382121,1.3289129592339264,0.625,9274.42857142857,6875.183256926795,4.0,0.9191666666666666,5,金毛,0.5075570070613656,0.5179519765481619,,,0.18816983903908463,0.2781592099909658,,,decline_moderate_recovery_goldendoodle_03,2026-01-05,C1,answered_consistent,1,0,2,1,2,2,1,1,2,S2
10.0,0.6060606060606061,0.9123766612503729,0.055295555227295325,5.4742599675022365,5.588365124169849,7.74005075081555,1.6224748138000922,0.5,7063.333333333333,9230.46547520161,5.0,0.6875,6,金毛,0.56297651272826,0.5326367481335693,,,0.18263904555888663,0.2513799752990124,,,decline_moderate_recovery_goldendoodle_03,2026-01-06,C1,answered_consistent,1,1,1,1,1,1,0,0,0,S1
16.0,0.9679370840895342,1.4774702475763193,0.08938114020425403,5.540513428411197,4.733971480584971,8.161286569526306,1.8900023813055211,0.25,5257.333333333333,4927.245067535768,4.0,0.6887500000000001,8,金毛,0.57385428825631,0.5889490717466744,0.5389153434387175,,0.4111331325033927,0.29246699267240633,0.3055231094946917,,decline_moderate_recovery_goldendoodle_03,2026-01-08,C1,answered_consistent,1,0,0,0,0,0,0,0,1,S0
10.0,0.4599816007359706,0.9354544573623385,0.04302918387131272,5.612726744174031,5.057815107814316,8.160168012512523,1.778942393316919,0.4,8315.111111111111,6093.188007830173,4.0,0.9058333333333333,9,金毛,0.5251612864814316,0.5291736409555712,0.5301449275828567,,0.41405170092341914,0.2649072597703558,0.2869993133780198,,decline_moderate_recovery_goldendoodle_03,2026-01-09,C1,answered_consistent,1,0,1,0,1,1,0,1,1,S1
16.0,0.9461856889414547,1.4039744218094572,0.08302628159724762,5.264904081785464,4.956083712508999,8.234331256006406,2.0488727053019002,0.3125,5529.666666666667,4702.668698610279,5.0,0.7045833333333333,10,金毛,0.7913681245889864,0.6015141552243614,0.5717490037187165,,0.2871951460962755,0.3028571889848045,0.30087460855097026,,decline_moderate_recovery_goldendoodle_03,2026-01-10,C1,answered_consistent,2,0,1,0,1,1,1,1,3,S2
9.0,0.41647385469689957,0.7482103514284961,0.03462333879817196,4.988069009523308,4.73201570277072,8.15479734900658,1.7883036804909995,0.2222222222222222,6645.25,8197.109837467106,2.0,0.9004166666666666,11,金毛,0.6075470481247749,0.5581216192313184,0.5576330810803696,,0.2940753777213867,0.3047684722471206,0.28924873215777347,,decline_moderate_recovery_goldendoodle_03,2026-01-11,C1,answered_consistent,1,1,0,0,0,0,0,1,0,S0
22.0,0.9795191451469278,2.038006742286432,0.09073939190945823,5.558200206235724,5.2855812222207925,8.11960835082081,1.5970023265693478,0.4090909090909091,3979.0476190476193,3639.3308971134798,9.0,0.9358333333333334,12,金毛,0.780726229595094,0.6462461648985975,0.592790253085916,,0.3158917920584225,0.32718676026092985,0.3014817679820238,,decline_moderate_recovery_goldendoodle_03,2026-01-12,C1,answered_consistent,2,1,0,0,1,1,0,0,1,S1
12.0,0.5489478499542544,1.1028871866295085,0.05045229582019709,5.514435933147542,5.403878083948067,8.258101753729303,1.7175158417484548,0.25,6284.0,4000.623519584734,3.0,0.9108333333333333,13,金毛,0.6483136165993605,0.6380871997405473,0.5894177605373266,,0.29438098861885836,0.3290625975162867,0.2889028266297223,,decline_moderate_recovery_goldendoodle_03,2026-01-13,C1,answered_consistent,1,0,1,0,0,0,1,0,0,S0
9.0,0.4130335016062414,0.8912236870710184,0.04090058224281865,5.941491247140123,5.5475095592353245,7.868155217141427,1.5794387309997113,0.3333333333333333,8263.0,6290.871700328978,3.0,0.9079166666666666,15,金毛,0.49824880072439176,0.613843813099204,0.6013964424229392,0.5738819626136112,0.07424086577808253,0.2442362533628565,0.25918494348362575,0.2715403995066581,decline_moderate_recovery_goldendoodle_03,2026-01-15,C1,answered_consistent,1,1,2,1,2,2,0,2,2,S2
15.0,0.7015902712815716,1.37053738774985,0.06410371317819691,5.4821495509994,5.609222204231368,7.940408663598519,1.5431051562086195,0.5333333333333333,5857.714285714285,3895.8241091963996,8.0,0.8908333333333333,16,金毛,0.5491296078334975,0.6483593374628613,0.5887664892092161,0.5818637319053588,0.14497276082471636,0.23579464770427763,0.24874579839851435,0.26426864030700536,decline_moderate_recovery_goldendoodle_03,2026-01-16,C1,answered_consistent,2,1,1,1,2,1,1,1,2,S2
13.0,0.6106153123532175,1.363775113200552,0.0640570743635769,6.29434667631024,6.475270369719829,7.9668494643764305,1.2346890533083559,0.5384615384615384,6018.75,5242.589597469937,6.0,0.8870833333333333,17,金毛,0.5750796950803435,0.6004207122359703,0.6009674337301659,0.583555001343468,0.14752402313721139,0.19588771809033143,0.24503862093900775,0.25597201268579167,decline_moderate_recovery_goldendoodle_03,2026-01-17,C1,answered_consistent,2,1,1,0,1,1,1,0,2,S1
10.0,0.48169556840077066,0.9797143973320837,0.047192408349329654,5.878286383992502,5.294649144281595,8.12835981355028,1.57930789870475,0.3,8115.444444444444,7101.326247197477,3.0,0.8650000000000001,18,金毛,0.5979670506785199,0.6097380999079519,0.5839298595696353,0.5778961439577627,0.11049164665848092,0.18703097157993318,0.24440057752149288,0.24948720072435143,decline_moderate_recovery_goldendoodle_03,2026-01-18,C1,answered_consistent,1,1,1,1,2,2,1,1,2,S2
6.0,0.2881844380403458,0.520410697824491,0.02499571075045586,5.20410697824491,4.964930255959722,6.617671242398358,1.2174606818097895,0.3333333333333333,9668.8,9091.626001986664,2.0,0.8675,19,金毛,0.46016510626477786,0.5109759988927258,0.5786110818956617,0.5626481594357934,0.16229013456579142,0.1343283128784645,0.25032512592846173,0.25140284510318356,decline_moderate_recovery_goldendoodle_03,2026-01-19,C1,answered_consistent,1,1,1,0,1,0,0,0,1,S1
8.0,0.42171850289931473,0.9015224922213542,0.04752358946870607,6.761418691660157,6.738935307437867,8.3239793604697,1.387124969420961,0.25,10251.714285714286,9369.610324482714,2.0,0.7904166666666667,20,金毛,0.397199503113477,0.4928003778848774,0.5654437888127124,0.5556016766089694,0.0990581920197197,0.1369167268631291,0.2535970776329579,0.24671837120964582,decline_moderate_recovery_goldendoodle_03,2026-01-20,C1,answered_consistent,1,0,0,0,0,0,0,0,0,S0
15.0,0.9140767824497258,1.5025640344591398,0.09156392653620596,6.010256137836559,7.023692921237195,8.211999939687423,1.7833682609604458,0.5333333333333333,5911.714285714285,6320.734263727043,8.0,0.68375,22,金毛,0.5044717262590347,0.5136429669790014,0.5637433900391028,0.5547150094571445,0.3751376538408052,0.25109389450179675,0.2435850319621537,0.26075773039251726,decline_moderate_recovery_goldendoodle_03,2026-01-22,C1,answered_consistent,1,1,1,0,3,2,1,0,1,S2
9.0,0.5576208178438662,0.9302762832724352,0.05763793576656971,6.2018418884829005,6.582582126027737,7.940899567750005,1.563464524871388,0.6666666666666666,9393.25,10442.614408638288,5.0,0.6725,23,金毛,0.5497724979072186,0.4930759022021864,0.5707176198325238,0.5548413489522194,0.3682911680195943,0.2387249799224448,0.24177670880730218,0.2547632189230376,decline_moderate_recovery_goldendoodle_03,2026-01-23,C1,answered_consistent,0,0,1,1,0,1,0,0,1,S0
10.0,0.5405405405405406,0.7301738763698398,0.0394688581821535,4.381043258219039,3.8040130915194514,7.181705759125663,1.2966726570131024,0.3,7788.666666666667,4801.735311322355,3.0,0.7708333333333334,25,金毛,0.4014770946651529,0.4294329858304155,0.5195855428691838,0.5363264596821055,0.25579950833395254,0.2743208222400761,0.24419093359286698,0.2598673825719445,decline_moderate_recovery_goldendoodle_03,2026-01-25,C1,answered_consistent,1,0,0,1,0,0,0,0,0,S0
5.0,0.23485204321277597,0.36944693369434817,0.017353073447362526,4.433363204332178,4.304384792524554,5.68871729043773,1.172560651677326,0.6,20431.0,11017.75961799857,3.0,0.8870833333333333,26,金毛,0.2938875031214561,0.42181407228361983,0.46639503558817286,0.5247312898179005,0.22307315143867243,0.2795877134754432,0.21574642934053445,0.26139139490900537,decline_moderate_recovery_goldendoodle_03,2026-01-26,C1,answered_consistent,1,1,1,0,1,1,0,0,1,S1
14.0,0.865265760197775,1.1966159438683601,0.07395648602400248,5.1283540451501155,5.220398729043164,7.362155552780879,1.304929734203586,0.14285714285714285,6401.0,5107.14020533244,2.0,0.6741666666666667,27,金毛,0.5468861146503637,0.48517796618339987,0.4889891720341386,0.5373436776097477,0.31525475947842246,0.32597552213521774,0.24023077699738202,0.2645609793043118,decline_moderate_recovery_goldendoodle_03,2026-01-27,C1,answered_consistent,1,1,2,1,2,2,1,2,2,S2
6.0,0.29850746268656714,0.4381092845729252,0.021796481819548515,4.381092845729252,4.237288705021584,6.289805589480732,1.538179507743843,0.5,13202.6,16687.141224308016,2.0,0.8375,30,金毛,0.3231098862710477,0.3880368469107553,0.4405563745564708,0.5159202984758777,0.03734098793507359,0.24809212794316426,0.24016855153377986,0.25907750948053465,decline_moderate_recovery_goldendoodle_03,2026-01-30,C1,answered_consistent,1,0,0,0,0,0,0,0,0,S0
9.0,0.40613718411552346,0.6903237894297212,0.031151795551882723,4.602158596198141,4.207287865728836,6.661176677739356,1.1315834859308669,0.2222222222222222,9430.625,8881.572283913192,2.0,0.9233333333333333,32,金毛,0.31747157205923665,0.3890506736735482,0.4092418297519819,0.5021475782070254,0.08086880635315569,0.21857243091968648,0.2392074229309793,0.2481861476090226,decline_moderate_recovery_goldendoodle_03,2026-02-01,C1,answered_consistent,1,1,2,1,2,2,1,1,3,S2
4.0,0.21265284423179162,0.21422865170602856,0.011389083025307207,3.2134297755904284,3.135439684561864,4.314710348213465,0.9584146596860312,0.5,15483.333333333334,11824.161149480706,2.0,0.78375,38,金毛,0.18900375455181406,0.22987722530801866,0.31906418923542745,0.43410656177661144,0.06922867229245305,0.1327172254226712,0.20072247247082367,0.2517798930189742,decline_moderate_recovery_goldendoodle_03,2026-02-07,C1,answered_consistent,0,0,0,0,0,0,0,0,0,S0
11.0,0.5572441742654509,0.9670369279816421,0.048988699492484404,5.274746879899866,5.547557324844374,5.978796102101821,0.7081246191110275,0.09090909090909091,5369.2,11817.19981044579,1.0,0.8224999999999999,29,比熊,0.3297804060908068,0.2538138109897346,0.17344705880818806,0.145265442757972,0.1990979689236065,0.15735830754277577,0.14480233041548202,0.11926788660058572,loose_days_masking_true_spike_06,2026-01-29,C2,answered_consistent,2,0,2,0,1,2,0,0,1,S1
6.0,0.32679738562091504,0.3549622811292513,0.019333457577845933,3.5496228112925134,3.6064727801201566,5.21030762137864,1.2491507147661163,0.3333333333333333,15932.4,11997.575731788485,2.0,0.765,5,金毛,0.46548118791081755,0.41775342996284925,,,0.30737029949861966,0.22701056322146712,,,loose_days_ramp_onset_long_scratch_13,2026-01-05,C1,answered_consistent,1,0,0,0,0,0,0,0,1,S0
5.0,0.2407318247472316,0.4052232633666885,0.019510027124058187,4.862679160400262,5.201961108949098,5.427046574518014,0.6655792149092448,0.6,16696.25,11184.263082005002,3.0,0.8654166666666666,6,金毛,0.27313945971129655,0.38824982909357963,,,0.04680279202225512,0.21552218316642296,,,loose_days_ramp_onset_long_scratch_13,2026-01-06,C1,answered_consistent,1,0,1,0,1,1,0,0,1,S1
3.0,0.1514386673397274,0.1666972960827512,0.008414805455969268,3.333945921655024,3.419692351236229,3.5972790836539,0.31508202555205245,0.6666666666666666,32581.0,4257.0,2.0,0.8254166666666666,7,金毛,0.23965595923595803,0.3544196631287436,0.3544196631287436,,0.08768430951004878,0.2161470265856309,0.2161470265856309,,loose_days_ramp_onset_long_scratch_13,2026-01-07,C1,answered_consistent,0,0,0,1,1,0,0,0,0,S0
9.0,0.47694753577106513,1.8599035180609473,0.09856404441234484,12.399356787072982,4.598213562286061,75.0,23.487513600857735,0.1111111111111111,4634.0,2826.699842572607,1.0,0.78625,23,金毛,0.3862016380590208,0.26597788359632374,0.25197060434543733,0.2793184273568403,0.12588877192784304,0.1637855613985857,0.13450706213889407,0.16205350461080423,loose_days_ramp_onset_long_scratch_13,2026-01-23,C1,answered_consistent,1,1,0,0,1,2,0,0,0,S1
9.0,0.4704652378463147,0.6929950768747202,0.03622556596313226,4.619967179164801,4.177385928547946,6.602219457222352,1.241172518235944,0.2222222222222222,8592.0,3565.3072448247713,2.0,0.7970833333333333,25,金毛,0.5645604767779326,0.39687247909850665,0.31612230932245644,0.3056423089508024,0.1573972745603111,0.21618430382971635,0.1852563267194089,0.18427847983770657,loose_days_ramp_onset_long_scratch_13,2026-01-25,C1,answered_consistent,1,1,0,0,0,0,0,0,0,S0
13.0,0.7246376811594203,0.896096579069427,0.04994964208859682,4.135830364935817,3.3956647154046267,6.698330852258321,1.4198207756817913,0.46153846153846156,6247.25,8953.727009137963,5.0,0.7475,27,金毛,0.47911699367374627,0.4774606502735313,0.34114959357623204,0.3188127209979624,0.24131115975774156,0.20224107484284495,0.21184334309260458,0.19512303162990355,loose_days_ramp_onset_long_scratch_13,2026-01-27,C2,answered_consistent,2,1,2,0,3,3,2,1,2,S2
7.0,0.3769520732364028,0.5201046291396879,0.028007788322007964,4.4580396783401826,4.406115692471247,7.167360385122563,1.486640714079068,0.42857142857142855,11299.0,11876.879219727714,2.0,0.77375,28,金毛,0.4479459388037756,0.496670514137565,0.34488364704488056,0.3208891264350496,0.24890767942271652,0.18152734976261745,0.21199129844336792,0.19179052980281125,loose_days_ramp_onset_long_scratch_13,2026-01-28,C1,answered_consistent,1,0,2,1,3,2,1,1,2,S2
18.0,0.9544008483563097,1.6001889447173017,0.08484564924269893,5.333963149057672,5.408290495197515,7.810751663523198,1.6156808805283465,0.2222222222222222,4075.1176470588234,4372.656143680298,4.0,0.7858333333333333,29,金毛,0.6853302009173775,0.5702742993002049,0.39440537866003655,0.3427343582254378,0.29072423441141615,0.24698235502685373,0.26521128903029795,0.22205656366754717,loose_days_ramp_onset_long_scratch_13,2026-01-29,C2,answered_consistent,2,1,2,0,1,2,1,0,2,S2
18.0,0.8337193144974525,1.7234876309551475,0.07982805145693134,5.744958769850491,6.539856435046951,8.029959150750459,1.8836340115463406,0.3888888888888889,4964.764705882353,5419.330103266094,7.0,0.8995833333333333,30,金毛,0.7216907453633884,0.6212416962611174,0.4436097899287206,0.359100523434505,0.3045891859514048,0.2609314611599249,0.27890016732435047,0.23589053389636283,loose_days_ramp_onset_long_scratch_13,2026-01-30,C2,answered_consistent,2,1,2,1,2,2,1,1,1,S2
11.0,0.8112094395280236,0.956079823038207,0.07050736158098872,5.214980852935675,5.168158476061368,8.295545138297863,1.4530117504998825,0.36363636363636365,7868.3,6178.154612018058,3.0,0.5650000000000001,31,金毛,0.8664432007939286,0.6305189509484895,0.4868105821226359,0.37483501558685234,0.07700054831827972,0.26719683599605293,0.2860797171955674,0.24984575798779543,loose_days_ramp_onset_long_scratch_13,2026-01-31,C2,answered_consistent,1,0,1,1,0,1,1,0,1,S1
13.0,0.6319883325230918,1.3080168655103412,0.06358856905738168,6.037000917740036,5.937378625007034,8.557309369227635,1.705369483910033,0.3076923076923077,6293.5,5373.535296556014,4.0,0.8570833333333333,32,金毛,0.758972362182856,0.6535936787594577,0.5252330789289822,0.38412966296681567,0.11054583420128788,0.2578832945207891,0.2645906695161652,0.2541605525658925,loose_days_ramp_onset_long_scratch_13,2026-02-01,C2,answered_consistent,2,1,1,0,2,1,0,0,2,S1
10.0,0.493339911198816,0.9617080665937333,0.04744489721725374,5.7702483995624,5.685978932976034,8.328054521316416,1.7091314447289458,0.2,7435.555555555556,4583.984998790442,2.0,0.8445833333333334,33,金毛,0.6455125610833105,0.6894639429285024,0.5567358400696031,0.3733157596952497,0.15936573605599785,0.20268698535730464,0.22762411998446702,0.24166919507584592,loose_days_ramp_onset_long_scratch_13,2026-02-02,C2,answered_consistent,1,1,2,1,1,1,0,0,1,S1
12.0,0.628930817610063,1.086858706855893,0.05696324459412438,5.434293534279465,4.818761979489178,8.689900577682366,1.7695527835223495,0.16666666666666666,6159.090909090909,3054.358508889624,2.0,0.7949999999999999,34,金毛,0.5847530204439902,0.6757915338500229,0.5766260920617771,0.38588381465672705,0.07918083420729717,0.20314633814445562,0.2202607388740332,0.2449188434403218,loose_days_ramp_onset_long_scratch_13,2026-02-03,C1,answered_consistent,1,0,0,0,1,0,0,0,0,S0
9.0,0.43583535108958843,0.9457612196057245,0.04579957479930869,6.305074797371496,6.143620231913849,9.473926920665043,1.576896241455041,0.3333333333333333,6347.375,7599.940673082587,3.0,0.8604166666666666,35,金毛,0.5193686932994891,0.6842034306861923,0.5904369724118785,0.38951841350568284,0.09914427830653272,0.18946821834433175,0.20309004986587564,0.24482080687749022,loose_days_ramp_onset_long_scratch_13,2026-02-04,C1,answered_consistent,1,1,0,1,1,0,0,0,1,S1
18.0,0.8053691275167785,1.5194472541793962,0.06798421718923472,5.064824180597987,4.658601957694208,8.618561811580546,1.6586612310497655,0.16666666666666666,4343.35294117647,3995.044517769725,3.0,0.93125,36,金毛,0.6233784320721433,0.6629131848519734,0.6165937420760892,0.4083396569313344,0.18482944765108827,0.16015138368354465,0.20567512980223224,0.2545006461715764,loose_days_ramp_onset_long_scratch_13,2026-02-05,C2,answered_consistent,2,1,2,0,1,1,0,0,1,S1
21.0,1.1797752808988764,2.494127959827056,0.14011954830489076,7.12607988522016,7.288861873627315,9.194695065049803,1.6510743824051284,0.2857142857142857,4217.55,3516.2498841094903,4.0,0.7416666666666667,37,金毛,0.8069932531684145,0.7123497514807483,0.6667957238709328,0.4426175440499727,0.37197262416643134,0.24991820920045166,0.24997206064166852,0.28600773954226755,loose_days_ramp_onset_long_scratch_13,2026-02-06,C2,answered_consistent,2,1,2,0,2,3,3,1,2,S2
8.0,0.4833836858006042,0.40753789320699796,0.02462464611522646,3.056534199052485,2.5123792573890187,5.484658327423173,1.511855633206958,0.25,10616.57142857143,7948.847155533991,2.0,0.6895833333333333,9,马尔济斯,0.23422731047154643,0.14040209284619784,0.18473523477570683,,0.2420374034269996,0.17466543181685126,0.17509186253070289,,off_body_gap_masking_ramp_onset_04,2026-01-09,C1,answered_consistent,1,0,2,1,2,1,2,2,2,S2
7.0,0.3248259860788863,0.4361239520787038,0.020237770398083704,3.7382053035317466,3.3873930715128777,5.946776354228572,1.6250149751483751,0.42857142857142855,12645.333333333334,6548.173477305629,3.0,0.8979166666666667,17,马尔济斯,0.18270593143613564,0.1157161518442,0.12960030392464397,0.15524731184568252,0.13481790222569512,0.11606730713952045,0.14335913017985555,0.14683752174782874,off_body_gap_masking_ramp_onset_04,2026-01-17,C1,answered_consistent,1,1,2,0,2,1,1,1,1,S2
